Date,0P00000DLW.F,0P0000G6X1.F,0P000100RL.F,0P000155QH.F,0P00016ZNX.F,0P00018AOI.F,0P0001HZQR.F,0P0001IVQQ.F,0P0001NHSI.F,7951.T,CAP.PA,CYBO.L,CYBO.SW,ECN.PA,EL.PA,EMEC.DE,ENEL.MI,EQIX,IBE.MC,NRJ.PA,OVH.PA,SAP,SW.PA,VIE.PA,VOLV-B.ST,XCH-EUR,XDG6.L,XZRE.L
2007-10-11,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,810.7531127929688,32.34526062011719,20.188499450683594,20.188499450683594,65.72429656982422,33.888641357421875,9.555000305175781,2.4605162143707275,73.09132385253906,4.704136848449707,39.958251953125,19.70400047302246,41.38345718383789,17.587148666381836,27.744932174682617,68.74343872070312,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-12,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,792.9669189453125,32.46626663208008,20.188499450683594,20.188499450683594,65.72429656982422,33.73967361450195,9.555000305175781,2.4605162143707275,74.12740325927734,4.69977331161499,39.958251953125,19.70400047302246,42.16868591308594,17.301179885864258,28.131404876708984,67.26653289794922,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-15,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,785.5560302734375,31.565359115600586,20.188499450683594,20.188499450683594,65.72429656982422,33.665199279785156,9.555000305175781,2.4394986629486084,74.47528839111328,4.651771545410156,39.958251953125,19.70400047302246,41.76097106933594,17.1832218170166,27.785375595092773,66.72947692871094,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-16,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,785.5560302734375,31.188875198364258,20.188499450683594,20.188499450683594,65.72429656982422,33.29279708862305,9.555000305175781,2.437997341156006,75.05001068115234,4.704136848449707,39.958251953125,19.70400047302246,41.36835479736328,16.86150360107422,27.771900177001953,65.38682556152344,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-17,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,785.5560302734375,31.78050422668457,20.188499450683594,20.188499450683594,65.72429656982422,33.9631233215332,9.555000305175781,2.4289894104003906,76.82718658447266,4.734683036804199,39.958251953125,19.70400047302246,42.508453369140625,16.825754165649414,27.87076759338379,65.92388153076172,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-18,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,785.5560302734375,30.973726272583008,20.188499450683594,20.188499450683594,65.72429656982422,33.367279052734375,9.555000305175781,2.4304916858673096,76.43394470214844,4.813230991363525,39.958251953125,19.70400047302246,41.28530502319336,16.747112274169922,27.76740264892578,64.1784439086914,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-19,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,767.7698974609375,31.040958404541016,20.188499450683594,20.188499450683594,65.72429656982422,32.69694519042969,9.555000305175781,2.419982433319092,74.25594329833984,4.830685615539551,39.958251953125,19.70400047302246,40.43965148925781,16.99376106262207,27.412395477294922,63.104331970214844,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-22,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,751.4658203125,30.73841667175293,20.188499450683594,20.188499450683594,65.72429656982422,32.175594329833984,9.555000305175781,2.3854544162750244,77.33387756347656,4.760865211486816,39.958251953125,19.70400047302246,40.492515563964844,16.611278533935547,27.057376861572266,60.41902542114258,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-23,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,745.5371704101562,30.45603370666504,20.188499450683594,20.188499450683594,65.72429656982422,32.9203987121582,9.555000305175781,2.3944616317749023,80.0563735961914,4.804502487182617,39.958251953125,19.70400047302246,40.688819885253906,17.00806427001953,27.313526153564453,62.298736572265625,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-24,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,732.1975708007812,30.126602172851562,20.188499450683594,20.188499450683594,65.72429656982422,33.29279708862305,9.555000305175781,2.410975217819214,76.34319305419922,4.739046573638916,39.958251953125,19.70400047302246,40.38680648803711,17.261859893798828,27.479799270629883,65.52108764648438,720.2024536132812,33.82279968261719,29.78619956970215
